campaign,date,productid,spend
Winter Promo,2023-01-06,1099,816.43
Winter Promo,2023-12-16,1039,599.67
Winter Promo,2023-07-18,1140,690.27
Winter Promo,2023-04-04,1192,1348.07
Winter Promo,2023-01-08,1103,839.98
Winter Promo,2023-08-12,1025,1503.83
Winter Promo,2023-04-27,1077,671.36
Winter Promo,2023-04-01,1104,1211.91
Winter Promo,2023-09-15,1038,1062.11
Winter Promo,2023-08-08,1156,1313.86
Winter Promo,2023-04-11,1144,1224.26
Winter Promo,2023-12-22,1160,1293.76
Winter Promo,2023-04-14,1086,1328.38
Winter Promo,2023-04-02,1066,729.97
Winter Promo,2023-03-02,1149,1504.66
Winter Promo,2023-08-15,1085,972.91
Winter Promo,2023-10-28,1072,1074.64
Winter Promo,2023-01-11,1028,907.25
Winter Promo,2023-11-24,1024,1816.15
Winter Promo,2023-04-25,1191,961.2
Winter Promo,2023-01-13,1162,1213.47
Winter Promo,2023-05-04,1085,905.3
Winter Promo,2023-08-20,1066,931.43
Winter Promo,2023-05-14,1158,758.41
Winter Promo,2023-02-16,1112,1005.7
Winter Promo,2023-09-01,1057,1255.79
Winter Promo,2023-03-09,1032,-1103.65
Winter Promo,2023-03-21,1124,815.64
Winter Promo,2023-07-13,1188,1026.15
Winter Promo,2023-10-20,1162,855.27
Winter Promo,2023-09-11,1053,1063.77
Winter Promo,2023-02-03,1157,891.85
Winter Promo,2023-09-21,1110,846.56
Winter Promo,2023-08-03,1022,1176.69
Winter Promo,2023-11-24,1034,1085.96
Winter Promo,2023-07-01,1107,1086.36
Winter Promo,2023-12-16,1159,765.84
Winter Promo,2023-12-13,1100,1306.23
Winter Promo,2023-01-09,1040,445.24
Winter Promo,2023-09-20,1010,742.28
Winter Promo,2023-10-19,1171,562.53
Winter Promo,2023-04-20,1083,721.24
Winter Promo,2023-04-04,1106,948.87
Winter Promo,2023-06-07,1199,1522.52
Winter Promo,2023-02-18,1165,905.27
Winter Promo,2023-03-13,1172,659.33
Winter Promo,2023-05-23,1116,1024.81
Winter Promo,2023-10-24,1119,1225.32
Winter Promo,2023-09-23,1014,1231.39
Winter Promo,2023-10-13,1051,876.92
Winter Promo,2023-09-24,1016,989.46
Winter Promo,2023-08-24,1012,1593.51
Winter Promo,2023-05-03,1050,936.85
Winter Promo,2023-08-18,1134,1319.57
Winter Promo,2023-05-19,1198,453.53
Winter Promo,2023-02-20,1034,612.27
Winter Promo,2023-01-17,1156,1016.45
Winter Promo,2023-03-17,1104,1008.69
Winter Promo,2023-09-11,1034,691.76
Winter Promo,2023-07-21,1151,1022.61
Winter Promo,2023-04-07,1055,1178.6
Winter Promo,2023-08-20,1035,1048.57
Winter Promo,2023-11-03,1095,1423.05
Winter Promo,2023-01-28,1006,1530.4
Winter Promo,2023-03-22,1029,779.21
Winter Promo,2023-09-25,1059,990.79
Winter Promo,2023-05-23,1079,540.08
Winter Promo,2023-01-13,1036,1038.79
Winter Promo,2023-09-09,1025,1019.91
Winter Promo,2023-01-12,1115,1241.93
Winter Promo,2023-02-07,1173,1298.18
Winter Promo,2023-12-20,1070,900.32
Winter Promo,2023-08-27,1041,579.97
Winter Promo,2023-06-18,1087,835.82
Winter Promo,2023-12-06,1196,1167.39
Winter Promo,2023-06-01,1029,844.45
Winter Promo,2023-10-11,1132,1239.95
Winter Promo,2023-10-03,1017,1321.49
Winter Promo,2023-09-03,1133,1390.38
Winter Promo,2023-06-14,1072,1087.84
Winter Promo,2023-05-26,1092,1205.05
Winter Promo,2023-02-08,1002,826.55
Winter Promo,2023-01-01,1134,-727.24
Winter Promo,2023-03-07,1160,1092.27
Winter Promo,2023-08-05,1040,927.91
Winter Promo,2023-10-09,1097,1390.66
Winter Promo,2023-06-08,1019,928.95
Winter Promo,2023-08-25,1082,992.12
Winter Promo,2023-08-01,1023,745.87
Winter Promo,2023-05-08,1004,1053.3
Winter Promo,2023-02-01,1089,1355.3
Winter Promo,2023-08-28,1017,1183.18
Winter Promo,2023-01-25,1196,859.98
Winter Promo,2023-04-05,1016,944.64
Winter Promo,2023-09-18,1172,1166.86
Winter Promo,2023-09-21,1109,288.73
Winter Promo,2023-11-11,1164,1032.21
Winter Promo,2023-04-17,1077,1231.23
Winter Promo,2023-05-05,1047,595.68
Winter Promo,2023-02-06,1163,661.97
Winter Promo,2023-09-03,1120,1145.47
Winter Promo,2023-03-15,1193,789.65
Winter Promo,2023-04-19,1163,1294.75
Winter Promo,2023-10-10,1030,597.14
Winter Promo,2023-07-14,1051,1192.03
Winter Promo,2023-10-06,1158,956.19
Winter Promo,2023-06-20,1142,820.39
Winter Promo,2023-08-06,1196,689.1
Winter Promo,2023-01-17,1043,1017.29
Winter Promo,2023-04-14,1198,838.29
Winter Promo,2023-11-06,1036,1162.94
Winter Promo,2023-07-17,1008,1401.78
Winter Promo,2023-02-20,1026,654.1
Winter Promo,2023-11-21,1124,1160.61
Winter Promo,2023-09-21,1114,960.09
Winter Promo,2023-06-14,1160,749.01
Winter Promo,2023-07-05,1124,902.69
Winter Promo,2023-03-26,1164,1687.05
Winter Promo,2023-11-11,1115,1338.4
Winter Promo,2023-09-27,1116,1021.79
Winter Promo,2023-01-04,1030,699.45
Winter Promo,2023-11-19,1082,1425.92
Winter Promo,2023-12-07,1161,1004.44
Winter Promo,2023-12-09,1061,850.8
Winter Promo,2023-11-27,1125,866.68
Winter Promo,2023-08-07,1194,1045.7
Winter Promo,2023-04-12,1003,1262.81
Winter Promo,2023-07-28,1144,961.08
Winter Promo,2023-11-09,1016,1258.46
Winter Promo,2023-10-04,1164,1140.78
Winter Promo,2023-01-10,1111,792.41
Winter Promo,2023-11-14,1007,744.62
Winter Promo,2023-05-04,1181,1543.26
Winter Promo,2023-02-22,1116,1223.08
Winter Promo,2023-02-25,1056,1059.77
Winter Promo,2023-06-06,1042,964.19
Winter Promo,2023-11-19,1108,422.12
Winter Promo,2023-08-01,1016,1434.06
Winter Promo,2023-04-11,1152,838.36
Winter Promo,2023-07-28,1157,862.9
Winter Promo,2023-03-05,1086,1179.32
Winter Promo,2023-03-19,1047,161.41
Winter Promo,2023-09-09,1106,1039.75
Winter Promo,2023-06-15,1171,953.08
Winter Promo,2023-05-16,1123,1242.67
Winter Promo,2023-01-28,1185,1569.09
Winter Promo,2023-10-05,1013,577.88
Winter Promo,2023-03-14,1145,579.25
Winter Promo,2023-12-27,1033,1268.67
Winter Promo,2023-11-14,1021,930.57
Winter Promo,2023-05-27,1076,1082.4
Winter Promo,2023-06-01,1183,1540.57
Winter Promo,2023-08-19,1154,838.24
Winter Promo,2023-11-17,1091,881.56
Winter Promo,2023-10-01,1017,836.13
Winter Promo,2023-09-09,1052,1151.02
Winter Promo,2023-12-06,1155,1191.53
Winter Promo,2023-09-25,1096,747.2
Winter Promo,2023-04-23,1073,896.76
Winter Promo,2023-10-13,1155,1373.6
Winter Promo,2023-04-05,1187,759.11
Winter Promo,2023-06-10,1088,1487.45
Winter Promo,2023-07-25,1038,887.45
Winter Promo,2023-03-05,1130,1084.85
Winter Promo,2023-09-16,1180,353.4
Winter Promo,2023-07-17,1132,756.09
Winter Promo,2023-09-20,1198,668.27
Winter Promo,2023-01-06,1136,1140.56
Winter Promo,2023-08-25,1042,587.1
Winter Promo,2023-12-05,1146,1086.78
Winter Promo,2023-07-03,1108,1458.56
Winter Promo,2023-12-28,1005,1671.91
Winter Promo,2023-08-26,1095,1010.91
Winter Promo,2023-03-11,1010,1008.21
Winter Promo,2023-02-09,1001,1293.32
Winter Promo,2023-10-08,1028,1153.39
Winter Promo,2023-09-15,1137,1094.52
Winter Promo,2023-05-26,1061,884.35
Winter Promo,2023-12-24,1198,1121.58
Winter Promo,2023-08-08,1085,1702.39
Winter Promo,2023-02-06,1156,1226.05
Winter Promo,2023-08-25,1102,1338.88
Winter Promo,2023-11-28,1190,1168.49
Winter Promo,2023-08-05,1193,987.92
Winter Promo,2023-06-24,1024,1351.16
Winter Promo,2023-05-13,1052,1336.41
Winter Promo,2023-12-25,1164,-1030.09
Winter Promo,2023-06-07,1038,733.55
Winter Promo,2023-11-16,1177,699.26
Winter Promo,2023-03-24,1059,1059.48
Winter Promo,2023-03-11,1148,1265.81
Winter Promo,2023-04-11,1078,1221.54
Winter Promo,2023-01-18,1027,923.34
Winter Promo,2023-10-20,1107,1145.34
Winter Promo,2023-09-11,1019,1010.13
Winter Promo,2023-12-02,1015,704.29
Winter Promo,2023-06-11,1037,1223.21
Winter Promo,2023-04-13,1176,756.66
Winter Promo,2023-01-15,1048,800.5
Winter Promo,2023-06-16,1160,753.38
Winter Promo,2023-06-14,1121,687.6
Winter Promo,2023-04-22,1073,1025.58
Winter Promo,2023-02-27,1088,1053.13
Winter Promo,2023-11-11,1054,946.44
Winter Promo,2023-11-22,1099,592.54
Winter Promo,2023-06-23,1171,766.46
Winter Promo,2023-07-25,1017,1449.48
Winter Promo,2023-03-12,1169,-1142.61
Winter Promo,2023-12-20,1083,-1121.95
Winter Promo,2023-12-25,1193,1270.11
Winter Promo,2023-12-16,1165,705.51
Winter Promo,2023-06-13,1194,487.26
Winter Promo,2023-03-13,1103,648.88
Winter Promo,2023-02-24,1098,989.65
Winter Promo,2023-08-12,1156,298.58
Winter Promo,2023-09-08,1122,-800.91
Winter Promo,2023-08-23,1077,995.39
Winter Promo,2023-12-06,1038,209.09
Winter Promo,2023-11-24,1190,1219.68
Winter Promo,2023-12-21,1039,911.58
Winter Promo,2023-01-01,1002,553.31
Winter Promo,2023-07-18,1157,1254.63
Winter Promo,2023-11-21,1031,877.96
Winter Promo,2023-05-05,1073,723.0
Winter Promo,2023-03-28,1185,705.39
Winter Promo,2023-03-11,1114,786.01
Winter Promo,2023-05-03,1146,894.07
Winter Promo,2023-12-03,1155,974.37
Winter Promo,2023-12-14,1040,1044.38
Winter Promo,2023-03-20,1002,1167.21
Winter Promo,2023-10-11,1113,1097.46
Winter Promo,2023-07-18,1086,946.19
Winter Promo,2023-05-03,1159,1189.38
Winter Promo,2023-10-07,1110,863.67
Winter Promo,2023-01-26,1114,750.52
Winter Promo,2023-12-09,1062,1048.09
Winter Promo,2023-07-05,1093,542.55
Winter Promo,2023-03-23,1109,1062.44
Winter Promo,2023-01-06,1055,1122.34
Winter Promo,2023-11-15,1095,1414.03
Winter Promo,2023-05-11,1029,701.59
Winter Promo,2023-03-12,1172,835.52
Winter Promo,2023-08-21,1073,1450.38
Winter Promo,2023-06-22,1059,1612.49
Winter Promo,2023-03-25,1090,579.58
Winter Promo,2023-10-13,1049,1098.39
Winter Promo,2023-08-19,1159,729.38
Winter Promo,2023-11-24,1092,1485.15
Winter Promo,2023-12-01,1128,443.92
Winter Promo,2023-07-24,1048,722.47
Winter Promo,2023-07-18,1067,1076.56
Winter Promo,2023-08-06,1070,0.0
Winter Promo,2023-07-25,1161,1570.57
Winter Promo,2023-06-11,1123,1331.47
Winter Promo,2023-06-01,1043,1087.57
Winter Promo,2023-05-09,1131,1152.06
Winter Promo,2023-11-14,1144,275.76
Winter Promo,2023-06-03,1138,762.44
Winter Promo,2023-07-24,1091,1069.76
Winter Promo,2023-07-02,1195,905.88
Winter Promo,2023-02-16,1197,1233.71
Winter Promo,2023-04-19,1042,875.79
Winter Promo,2023-12-23,1153,577.99
Winter Promo,2023-10-27,1023,1288.15
Winter Promo,2023-12-14,1161,1579.67
Winter Promo,2023-12-21,1043,636.26
Winter Promo,2023-01-14,1069,876.68
Winter Promo,2023-08-23,1050,939.2
Winter Promo,2023-10-10,1160,993.44
Winter Promo,2023-05-27,1177,1070.38
Winter Promo,2023-02-26,1091,1095.19
Winter Promo,2023-09-11,1011,899.46
Winter Promo,2023-10-17,1111,836.42
Winter Promo,2023-08-22,1032,945.74
Winter Promo,2023-04-02,1184,1113.04
Winter Promo,2023-08-02,1140,1259.07
Winter Promo,2023-08-02,1194,724.29
Winter Promo,2023-07-21,1169,883.92
Winter Promo,2023-09-08,1007,975.5
Winter Promo,2023-05-12,1014,770.59
Winter Promo,2023-07-18,1097,649.44
Winter Promo,2023-11-15,1112,279.36
Winter Promo,2023-05-07,1161,452.26
Winter Promo,2023-11-12,1033,510.65
Winter Promo,2023-04-11,1183,825.7
Winter Promo,2023-06-07,1068,964.88
Winter Promo,2023-02-11,1066,405.38
Winter Promo,2023-06-16,1055,945.71
Winter Promo,2023-03-18,1169,773.61
Winter Promo,2023-03-28,1012,592.95
Winter Promo,2023-02-12,1157,954.74
Winter Promo,2023-11-05,1046,1325.17
Winter Promo,2023-04-23,1185,725.48
Winter Promo,2023-08-14,1073,703.3
Winter Promo,2023-03-22,1095,738.02
Winter Promo,2023-10-26,1032,899.29
Winter Promo,2023-01-02,1078,1136.81
Winter Promo,2023-09-16,1135,891.25
Winter Promo,2023-07-27,1177,987.92
Winter Promo,2023-01-12,1137,984.77
Winter Promo,2023-07-12,1112,683.83
Winter Promo,2023-05-03,1088,884.37
Winter Promo,2023-09-06,1105,743.93
Winter Promo,2023-02-22,1015,1422.0
Winter Promo,2023-07-15,1127,1072.04
Winter Promo,2023-02-07,1067,732.48
Winter Promo,2023-08-06,1102,1020.38
Winter Promo,2023-05-08,1008,610.62
Winter Promo,2023-07-22,1008,1057.93
Winter Promo,2023-09-08,1182,1019.81
Winter Promo,2023-10-20,1130,1393.03
Winter Promo,2023-01-23,1132,1014.16
Winter Promo,2023-04-15,1098,1002.12
Winter Promo,2023-01-24,1132,579.63
Winter Promo,2023-04-22,1086,934.4
Winter Promo,2023-04-18,1143,539.13
Winter Promo,2023-11-22,1073,1349.56
Winter Promo,2023-05-13,1092,-1210.66
Winter Promo,2023-09-23,1026,841.47
Winter Promo,2023-05-02,1093,1134.45
Winter Promo,2023-10-07,1092,1055.65
Winter Promo,2023-08-05,1167,1226.42
Winter Promo,2023-06-17,1180,637.17
Winter Promo,2023-07-05,1070,968.41
Winter Promo,2023-07-05,1000,1088.52
Winter Promo,2023-11-23,1118,1059.0
Winter Promo,2023-04-23,1116,1076.02
Winter Promo,2023-01-14,1156,1094.49
Winter Promo,2023-12-17,1075,621.44
Winter Promo,2023-01-09,1033,853.93
Winter Promo,2023-11-02,1072,909.26
Winter Promo,2023-04-10,1111,1260.15
Winter Promo,2023-01-11,1185,1177.46
Winter Promo,2023-08-28,1054,1048.8
Winter Promo,2023-07-01,1004,939.72
Winter Promo,2023-11-05,1146,902.38
Winter Promo,2023-03-20,1071,888.15
Winter Promo,2023-12-12,1017,1319.37
Winter Promo,2023-05-10,1036,1194.67
Winter Promo,2023-02-10,1154,-819.86
Winter Promo,2023-05-10,1138,845.66
Winter Promo,2023-09-08,1094,766.27
Winter Promo,2023-04-10,1187,952.33
Winter Promo,2023-04-09,1056,1402.95
Winter Promo,2023-11-21,1103,807.39
Winter Promo,2023-10-17,1174,1023.15
Winter Promo,2023-12-09,1129,708.09
Winter Promo,2023-10-23,1075,779.1
Winter Promo,2023-09-13,1093,800.19
Winter Promo,2023-09-20,1190,976.68
Winter Promo,2023-08-21,1012,1041.47
Winter Promo,2023-10-28,1180,1067.42
Winter Promo,2023-04-18,1192,937.62
Winter Promo,2023-08-11,1107,1017.99
Winter Promo,2023-10-13,1111,1146.49
Winter Promo,2023-03-22,1198,1057.97
Winter Promo,2023-06-14,1167,1488.84
Winter Promo,2023-10-13,1051,1321.43
Winter Promo,2023-01-23,1020,879.63
Winter Promo,2023-09-22,1038,1425.08
Winter Promo,2023-01-03,1197,1219.94
Winter Promo,2023-08-20,1177,860.84
Winter Promo,2023-12-21,1043,1103.16
Winter Promo,2023-08-23,1127,645.74
Winter Promo,2023-07-13,1107,1035.94
Winter Promo,2023-11-27,1061,1010.16
Winter Promo,2023-02-11,1072,1330.05
Winter Promo,2023-08-09,1179,1533.62
Winter Promo,2023-07-17,1016,979.71
Winter Promo,2023-05-17,1036,1349.3
Winter Promo,2023-04-15,1164,923.9
Winter Promo,2023-07-02,1142,644.08
Winter Promo,2023-12-09,1159,1118.45
Winter Promo,2023-06-28,1182,1133.0
Winter Promo,2023-08-22,1090,1338.5
Winter Promo,2023-08-01,1154,727.78
Winter Promo,2023-01-09,1172,1159.29
Winter Promo,2023-08-07,1197,1223.92
Winter Promo,2023-02-02,1115,1005.77
Winter Promo,2023-05-14,1135,1111.96
Winter Promo,2023-08-02,1104,1414.77
Winter Promo,2023-06-26,1176,1269.83
Winter Promo,2023-02-06,1024,843.57
Winter Promo,2023-05-26,1099,966.37
Winter Promo,2023-06-03,1134,1373.38
Winter Promo,2023-11-12,1045,903.91
Winter Promo,2023-02-01,1182,769.2
Winter Promo,2023-12-15,1149,1216.64
Winter Promo,2023-02-09,1130,806.65
Winter Promo,2023-12-27,1051,1064.66
Winter Promo,2023-10-02,1111,1171.04
Winter Promo,2023-03-24,1052,1196.68
Winter Promo,2023-10-11,1005,694.24
Winter Promo,2023-05-15,1097,909.1
Winter Promo,2023-05-23,1032,902.61
Winter Promo,2023-08-17,1086,1178.87
Winter Promo,2023-01-02,1084,864.4
Winter Promo,2023-10-01,1089,1258.29
Winter Promo,2023-02-07,1114,809.29
Winter Promo,2023-07-19,1175,441.02
Winter Promo,2023-02-26,1134,878.18
Winter Promo,2023-07-11,1040,873.56
Winter Promo,2023-01-28,1007,836.21
Winter Promo,2023-12-06,1150,1311.82
Winter Promo,2023-11-19,1081,650.93
Winter Promo,2023-05-16,1043,711.17
Winter Promo,2023-10-26,1014,859.89
